,Building,Floor,time,Associated Client Count,Authenticated Client Count
45906, Lonsdale College (SW) , B Floor,2018-11-01 14:49:50,6,4
46009, MDC , A Floor,2018-11-01 14:49:50,34,28
45770, Management School , A Floor,2018-11-01 14:49:50,603,590
45857, Management School , B Floor,2018-11-01 14:49:50,89,88
45763, Management School , C Floor,2018-11-01 14:49:50,150,147
45853, Management School , Floor D,2018-11-01 14:49:50,21,21
45886, Pendle , A Floor,2018-11-01 14:49:50,122,108
45917, Pendle , B floor,2018-11-01 14:49:50,125,115
46003, Pendle , C floor,2018-11-01 14:49:50,95,93
45871, Pendle , D floor,2018-11-01 14:49:50,146,133
45795, Physics , A floor,2018-11-01 14:49:50,111,111
45880, Physics , B floor,2018-11-01 14:49:50,112,110
45836, Physics , C Floor,2018-11-01 14:49:50,104,99
46020, Physics , D Floor,2018-11-01 14:49:50,7,7
45953, Postgrad Stats (PSC) , A Floor,2018-11-01 14:49:50,17,17
46022, Postgrad Stats (PSC) , B Floor,2018-11-01 14:49:50,60,59
45771, Preschool , A floor,2018-11-01 14:49:50,69,68
45976, Reception , A floor,2018-11-01 14:49:50,7,7
45895, Reception , B floor,2018-11-01 14:49:50,13,13
45954, Ruskin Library , A Floor,2018-11-01 14:49:50,1,1
45890, Ruskin Library , B floor,2018-11-01 14:49:50,0,0
45902, Ruskin Library , LG Floor,2018-11-01 14:49:50,0,0
45979, SW hse 12-16 , A floor,2018-11-01 14:49:50,36,35
45847, SW hse 12-16 , B floor,2018-11-01 14:49:50,60,60
45920, SW hse 12-16 , C floor,2018-11-01 14:49:50,70,70
45980, SW hse 17-19 , A floor,2018-11-01 14:49:50,37,37
45864, SW hse 17-19 , B floor,2018-11-01 14:49:50,59,59
45899, SW hse 17-19 , C floor,2018-11-01 14:49:50,40,39
45887, SW hse 20 , A floor,2018-11-01 14:49:50,7,7
45897, SW hse 20 , B floor,2018-11-01 14:49:50,18,18
45854, SW hse 20 , C floor,2018-11-01 14:49:50,13,13
45966, SW hse 21-23 , A floor,2018-11-01 14:49:50,38,37
45821, SW hse 21-23 , B floor,2018-11-01 14:49:50,19,19
45800, SW hse 21-23 , C,2018-11-01 14:49:50,23,22
45977, SW hse 21-23 , C,2018-11-01 14:49:50,23,22
45819, SW hse 24-26 , A,2018-11-01 14:49:50,23,23
45990, SW hse 24-26 , B floor,2018-11-01 14:49:50,29,28
45943, SW hse 24-26 , C floor,2018-11-01 14:49:50,30,29
45923, SW hse 24-26 , D Floor,2018-11-01 14:49:50,29,29
45842, SW hse 27-28 , A floor,2018-11-01 14:49:50,20,20
45845, SW hse 27-28 , B floor,2018-11-01 14:49:50,41,41
45932, SW hse 27-28 , C floor,2018-11-01 14:49:50,32,31
45959, SW hse 27-28 , D Floor,2018-11-01 14:49:50,35,33
45925, SW hse 29 , A floor,2018-11-01 14:49:50,5,5
45972, SW hse 29 , B floor,2018-11-01 14:49:50,13,12
45797, SW hse 29 , C floor,2018-11-01 14:49:50,18,18
45829, SW hse 29 , D Floor,2018-11-01 14:49:50,17,17
45782, SW hse 30-31 , A floor,2018-11-01 14:49:50,28,23
45776, SW hse 30-31 , B floor,2018-11-01 14:49:50,29,28
45817, SW hse 30-31 , C floor,2018-11-01 14:49:50,43,43
45914, SW hse 30-31 , D floor,2018-11-01 14:49:50,41,40
45822, SW hse 32-33 , A Floor,2018-11-01 14:49:50,9,9
45869, SW hse 32-33 , B Floor,2018-11-01 14:49:50,21,21
45928, SW hse 32-33 , C Floor,2018-11-01 14:49:50,31,29
45788, SW hse 32-33 , D Floor,2018-11-01 14:49:50,10,10
45960, SW hse 34 , A Floor,2018-11-01 14:49:50,8,8
45859, SW hse 34 , B Floor,2018-11-01 14:49:50,13,13
45933, SW hse 35 , A Floor,2018-11-01 14:49:50,20,20
45762, SW hse 35 , B Floor,2018-11-01 14:49:50,19,19
45936, SW hse 35 , C Floor,2018-11-01 14:49:50,23,23
45787, SW hse 36 , A Floor,2018-11-01 14:49:50,8,8
45907, SW hse 36 , B Floor,2018-11-01 14:49:50,17,17
45913, SW hse 36 , C Floor,2018-11-01 14:49:50,22,22
45837, SW hse 36 , D Floor,2018-11-01 14:49:50,16,16
45905, SW hse 37-38 , A Floor,2018-11-01 14:49:50,23,23
45898, SW hse 37-38 , B Floor,2018-11-01 14:49:50,29,29
45941, SW hse 37-38 , C Floor,2018-11-01 14:49:50,32,31
45780, SW hse 37-38 , D Floor,2018-11-01 14:49:50,25,25
45970, SW hse 39 , A Floor,2018-11-01 14:49:50,12,11
45919, SW hse 39 , B Floor,2018-11-01 14:49:50,14,13
45849, SW hse 39 , C Floor,2018-11-01 14:49:50,17,17
45779, SW hse 39 , D Floor,2018-11-01 14:49:50,13,13
45761, SW hse 40-42 , A Floor,2018-11-01 14:49:50,29,28
46007, SW hse 40-42 , B Floor,2018-11-01 14:49:50,43,42
45806, SW hse 40-42 , C Floor,2018-11-01 14:49:50,66,65
45804, SW hse 40-42 , D Floor,2018-11-01 14:49:50,29,28
45900, SW hse 43-45 , A Floor,2018-11-01 14:49:50,22,21
45848, SW hse 43-45 , B Floor,2018-11-01 14:49:50,43,43
45767, SW hse 43-45 , C Floor,2018-11-01 14:49:50,62,61
45884, SW hse 43-45 , D Floor,2018-11-01 14:49:50,24,24
45927, SW hse 46-49 , A floor,2018-11-01 14:49:50,28,28
45894, SW hse 46-49 , B floor,2018-11-01 14:49:50,53,52
45807, SW hse 46-49 , C floor,2018-11-01 14:49:50,67,65
46014, SW hse 46-49 , D floor,2018-11-01 14:49:50,40,39
45896, SW hse 50-52 , A Floor,2018-11-01 14:49:50,27,26
45948, SW hse 50-52 , B Floor,2018-11-01 14:49:50,43,40
45868, SW hse 50-52 , C Floor,2018-11-01 14:49:50,42,40
45831, SW hse 50-52 , D Floor,2018-11-01 14:49:50,29,28
45996, SW hse 53-54 , A Floor,2018-11-01 14:49:50,19,19
45843, SW hse 53-54 , B Floor,2018-11-01 14:49:50,17,17
45975, SW hse 53-54 , C Floor,2018-11-01 14:49:50,26,24
45820, SW hse 53-54 , D Floor,2018-11-01 14:49:50,24,24
45984, SW hse 55-56 , A Floor,2018-11-01 14:49:50,13,13
45803, SW hse 55-56 , B Floor,2018-11-01 14:49:50,28,27
45991, SW hse 55-56 , C Floor,2018-11-01 14:49:50,35,34
45793, SW hse-158-179 , B floor,2018-11-01 14:49:50,60,59
45910, Science and technology , A Floor,2018-11-01 14:49:50,175,170
45794, Science and technology , B Floor,2018-11-01 14:49:50,140,136
45815, Science and technology , C Floor,2018-11-01 14:49:50,57,57
45947, Slaidburn House (LUSU) , B Floor,2018-11-01 14:49:50,41,34
45798, Slaidburn House (LUSU) , C floor,2018-11-01 14:49:50,17,15
45892, Slaidburn House (LUSU) , D floor,2018-11-01 14:49:50,10,10
45944, Slaidburn House (LUSU) , E floor,2018-11-01 14:49:50,16,15
45973, Slaidburn House (LUSU) , LG Floor,2018-11-01 14:49:50,38,29
45814, Sports Centre , A floor,2018-11-01 14:49:50,35,34
45994, Sports Centre , B floor,2018-11-01 14:49:50,61,59
45866, University House , A Floor,2018-11-01 14:49:50,71,68
45850, University House , B Floor,2018-11-01 14:49:50,61,56
45833, University House , C Floor,2018-11-01 14:49:50,75,71
45938, University House , D Floor,2018-11-01 14:49:50,14,14
45987, Whewell , A Floor,2018-11-01 14:49:50,10,10
45874, Whewell , B Floor,2018-11-01 14:49:50,20,17
45909, grize-res , A Floor,2018-11-01 14:49:50,124,117
45825, grize-res , B Floor,2018-11-01 14:49:50,108,104
45995, grize-res , C Floor,2018-11-01 14:49:50,125,121
45774, grize-res , D Floor,2018-11-01 14:49:50,118,116
46183, Alex Square , Alex Square,2018-11-01 14:55:29,143,109
46045, Alex Square , Costa,2018-11-01 14:55:29,122,107
46081, Bailrigg House , A floor,2018-11-01 14:55:29,3,3
46036, Bailrigg House , B floor,2018-11-01 14:55:29,0,0
46200, Bailrigg House , c floor,2018-11-01 14:55:29,3,3
46026, Barker House Farm , A Floor,2018-11-01 14:55:29,49,49
46272, Bowland Annexe , A Floor,2018-11-01 14:55:29,20,18
46264, Bowland Annexe , B Floor,2018-11-01 14:55:29,9,8
46059, Bowland Annexe , c floor,2018-11-01 14:55:29,25,25
46277, Bowland Annexe , d floor,2018-11-01 14:55:29,32,32
46182, Bowland Ash , A floor,2018-11-01 14:55:29,40,39
46232, Bowland Ash , B floor,2018-11-01 14:55:29,34,31
46084, Bowland Ash , c floor,2018-11-01 14:55:29,35,35
46104, Bowland Ash , d floor,2018-11-01 14:55:29,14,12
46083, Bowland Main , A Floor,2018-11-01 14:55:29,308,302
46158, Bowland Main , B Floor,2018-11-01 14:55:29,111,105
46202, Bowland Main , C Floor,2018-11-01 14:55:29,124,123
46085, Bowland Main , D Floor,2018-11-01 14:55:29,32,32
46027, Bowland North , A Floor,2018-11-01 14:55:29,349,329
46151, Bowland North , B Floor,2018-11-01 14:55:29,58,44
46035, Bowland North , C Floor,2018-11-01 14:55:29,60,54
46163, Bowland North , d floor,2018-11-01 14:55:29,31,25
46227, Bowland Twr (Old Bowland Annexe) , A floor,2018-11-01 14:55:29,2,1
46097, Bowland Twr (Old Bowland Annexe) , B floor,2018-11-01 14:55:29,71,63
46082, Bowland Twr (Old Bowland Annexe) , C floor,2018-11-01 14:55:29,44,43
46047, Bowland Twr (Old Bowland Annexe) , D floor,2018-11-01 14:55:29,31,26
46247, Bowland Twr (Old Bowland Annexe) , D floor flats,2018-11-01 14:55:29,32,25
46231, Bowland Twr (Old Bowland Annexe) , E floor,2018-11-01 14:55:29,5,5
46250, Bowland Twr (Old Bowland Annexe) , F floor,2018-11-01 14:55:29,5,5
46191, Bowland Twr (Old Bowland Annexe) , G floor,2018-11-01 14:55:29,5,5
46234, Bowland Twr (Old Bowland Annexe) , H floor,2018-11-01 14:55:29,4,4
46093, Bowland Twr (Old Bowland Annexe) , J floor,2018-11-01 14:55:29,10,10
46110, Bowland Twr (Old Bowland Annexe) , K floor,2018-11-01 14:55:29,11,11
46177, Bowland Twr (Old Bowland Annexe) , L floor,2018-11-01 14:55:29,7,7
46042, Bowland Twr (Old Bowland Annexe) , M floor,2018-11-01 14:55:29,6,6
46049, Bowland Twr (Old Bowland Annexe) , N floor,2018-11-01 14:55:29,4,4
46125, Bowland Twr (Old Bowland Annexe) , O floor,2018-11-01 14:55:29,6,6
46043, Bowland hall , a floor,2018-11-01 14:55:29,41,39
46210, Bowland hall , b floor,2018-11-01 14:55:29,59,56
46064, Bowland hall , c floor,2018-11-01 14:55:29,57,57
46197, Bowland hall , d floor,2018-11-01 14:55:29,69,68
46282, CETAD , A floor,2018-11-01 14:55:29,8,8
46099, CETAD , B floor,2018-11-01 14:55:29,21,21
46162, Central Workshops , A floor,2018-11-01 14:55:29,35,35
46144, Central Workshops , B floor,2018-11-01 14:55:29,0,0
46242, Chaplaincy Centre , A Floor,2018-11-01 14:55:29,11,11
46171, Chaplaincy Centre , B Floor,2018-11-01 14:55:29,0,0
46199, Charles Carter , A floor,2018-11-01 14:55:29,132,97
46072, Charles Carter , B floor,2018-11-01 14:55:29,20,20
46249, Charles Carter , C floor,2018-11-01 14:55:29,8,8
46259, Charles Carter , D floor,2018-11-01 14:55:29,20,20
46030, Conference Centre , A Floor,2018-11-01 14:55:29,176,168
46053, County , A Floor,2018-11-01 14:55:29,103,96
46193, County , B Floor,2018-11-01 14:55:29,70,68
46102, County , D floor,2018-11-01 14:55:29,84,81
46246, County , E Floor,2018-11-01 14:55:29,21,20
46037, County , c floor,2018-11-01 14:55:29,61,60
46239, County Field , A floor,2018-11-01 14:55:29,46,46
46195, County Field , B floor,2018-11-01 14:55:29,66,65
46113, County Field , C floor,2018-11-01 14:55:29,81,80
46080, County Field , D floor,2018-11-01 14:55:29,79,79
46061, County South/Cartmel , A Floor,2018-11-01 14:55:29,252,247
46175, County South/Cartmel , B Floor,2018-11-01 14:55:29,43,42
46263, County South/Cartmel , C Floor,2018-11-01 14:55:29,74,73
46142, County South/Cartmel , D Floor,2018-11-01 14:55:29,48,45
46095, County South/Cartmel , e floor,2018-11-01 14:55:29,9,8
46141, Energy Centre , A floor,2018-11-01 14:55:29,4,3
46205, Engineering , A floor,2018-11-01 14:55:29,8,8
46114, Engineering , B floor,2018-11-01 14:55:29,60,60
46267, Engineering , C floor,2018-11-01 14:55:29,89,87
46157, Engineering , D floor,2018-11-01 14:55:29,27,27
46268, Engineering , Plant,2018-11-01 14:55:29,0,0
46209, FU Hse 71-74 , A Floor,2018-11-01 14:55:29,59,52
46248, FU Hse 71-74 , B Floor,2018-11-01 14:55:29,61,57
46136, FU Hse 71-74 , C Floor,2018-11-01 14:55:29,56,54
46178, FU Hse 71-74 , D Floor,2018-11-01 14:55:29,80,80
46065, FU Hse 71-74 , E Floor,2018-11-01 14:55:29,62,62
46108, FU Hse 71-74 , F Floor,2018-11-01 14:55:29,32,31
46213, FY Hse 65-70 , A Floor,2018-11-01 14:55:29,92,88
46168, FY Hse 65-70 , B Floor,2018-11-01 14:55:29,82,80
46134, FY Hse 65-70 , C Floor,2018-11-01 14:55:29,71,69
46179, FY Hse 65-70 , D Floor,2018-11-01 14:55:29,103,101
46173, FY Hse 65-70 , E Floor,2018-11-01 14:55:29,58,56
46271, FY Hse 65-70 , F Floor,2018-11-01 14:55:29,41,41
46208, Faraday and cTAP , A floor,2018-11-01 14:55:29,212,203
46062, Faraday and cTAP , B floor,2018-11-01 14:55:29,97,95
46150, Faraday and cTAP , C floor,2018-11-01 14:55:29,70,70
46034, Faraday and cTAP , Plant,2018-11-01 14:55:29,0,0
46201, Field Station , Outside,2018-11-01 14:55:29,0,0
46223, Furness , A Floor,2018-11-01 14:55:29,191,187
46270, Furness , B floor,2018-11-01 14:55:29,67,57
46220, Furness , C floor,2018-11-01 14:55:29,97,93
46194, Furness , D floor,2018-11-01 14:55:29,15,13
46226, Furness , LG Floor,2018-11-01 14:55:29,42,36
46278, Furness outer , A floor,2018-11-01 14:55:29,36,36
46156, Furness outer , B floor,2018-11-01 14:55:29,49,48
46123, Furness outer , C floor,2018-11-01 14:55:29,35,34
46221, Furness outer , D floor,2018-11-01 14:55:29,41,41
46155, Fylde , A Floor,2018-11-01 14:55:29,143,124
46218, Fylde , B Floor,2018-11-01 14:55:29,52,48
46074, Fylde , C Floor,2018-11-01 14:55:29,88,87
46127, Fylde , D Floor,2018-11-01 14:55:29,75,69
46058, Fylde , e floor,2018-11-01 14:55:29,6,5
46241, George Fox , A Floor,2018-11-01 14:55:29,219,211
46251, George Fox , B Floor,2018-11-01 14:55:29,60,58
46216, George Fox , c floor,2018-11-01 14:55:29,74,70
46276, George Fox , d floor,2018-11-01 14:55:29,45,44
46280, Graduate College , A Floor,2018-11-01 14:55:29,124,118
46145, Graduate College , b floor,2018-11-01 14:55:29,153,152
46181, Graduate College , c floor,2018-11-01 14:55:29,121,118
46214, Graduate College , d floor,2018-11-01 14:55:29,55,54
46152, Great Hall , A Floor,2018-11-01 14:55:29,34,26
46180, Great Hall , B Floor,2018-11-01 14:55:29,13,11
46073, Grizedale , A,2018-11-01 14:55:29,23,22
46057, Grizedale , B,2018-11-01 14:55:29,10,7
46206, Hazelrigg , Site,2018-11-01 14:55:29,0,0
46164, Hse 75 77 , A Floor,2018-11-01 14:55:29,24,24
46215, Hse 75 77 , B floor,2018-11-01 14:55:29,34,32
46212, Hse 75 77 , C Floor,2018-11-01 14:55:29,46,45
46038, Hse 75 77 , D Floor,2018-11-01 14:55:29,74,73
46028, Hse 75 77 , E Floor,2018-11-01 14:55:29,59,58
46229, Human Resources , A floor,2018-11-01 14:55:29,12,12
46063, Human Resources , B floor,2018-11-01 14:55:29,23,21
46174, ISS Building , A-floor,2018-11-01 14:55:29,18,18
46189, ISS Building , B-floor,2018-11-01 14:55:29,54,53
46222, ISS Building , C-floor,2018-11-01 14:55:29,31,30
46196, Infolab , A Floor,2018-11-01 14:55:29,11,11
46066, Infolab , B Floor,2018-11-01 14:55:29,83,83
46139, Infolab , C Floor,2018-11-01 14:55:29,104,99
46126, Infolab , D Floor,2018-11-01 14:55:29,57,56
46133, Institute for Advanced Studies , A Floor,2018-11-01 14:55:29,51,49
46117, John Creed , a floor,2018-11-01 14:55:29,36,33
46225, John Creed , b floor,2018-11-01 14:55:29,35,35
46132, John Creed , c floor,2018-11-01 14:55:29,25,25
46052, John Creed , d floor,2018-11-01 14:55:29,34,34
46149, LEC , A Floor,2018-11-01 14:55:29,244,224
46281, LEC , B Floor,2018-11-01 14:55:29,179,171
46032, LEC , C Floor,2018-11-01 14:55:29,65,64
46279, LEC , Lower Ground LG,2018-11-01 14:55:29,19,19
46204, LICA , LICA A floor,2018-11-01 14:55:29,69,66
46079, LICA , b floor,2018-11-01 14:55:29,21,21
46245, LICA , c floor,2018-11-01 14:55:29,78,74
46254, Library , A floor,2018-11-01 14:55:29,441,422
46120, Library , B floor,2018-11-01 14:55:29,486,473
46203, Library , C floor,2018-11-01 14:55:29,466,451
46111, Library , LG floor,2018-11-01 14:55:29,4,4
46119, Lonsdale College (SW) , A Floor,2018-11-01 14:55:29,6,5
46166, Lonsdale College (SW) , B Floor,2018-11-01 14:55:29,3,2
46146, MDC , A Floor,2018-11-01 14:55:29,22,17
46266, Management School , A Floor,2018-11-01 14:55:29,524,487
46068, Management School , B Floor,2018-11-01 14:55:29,114,102
46051, Management School , C Floor,2018-11-01 14:55:29,155,149
46265, Management School , Floor D,2018-11-01 14:55:29,20,20
46121, Pendle , A Floor,2018-11-01 14:55:29,112,103
46190, Pendle , B floor,2018-11-01 14:55:29,108,93
46029, Pendle , C floor,2018-11-01 14:55:29,101,98
46060, Pendle , D floor,2018-11-01 14:55:29,128,115
46024, Physics , A floor,2018-11-01 14:55:29,123,112
46219, Physics , B floor,2018-11-01 14:55:29,111,106
46236, Physics , C Floor,2018-11-01 14:55:29,113,106
46169, Physics , D Floor,2018-11-01 14:55:29,5,5
46044, Postgrad Stats (PSC) , A Floor,2018-11-01 14:55:29,17,16
46050, Postgrad Stats (PSC) , B Floor,2018-11-01 14:55:29,67,67
46070, Preschool , A floor,2018-11-01 14:55:29,68,65
46098, Reception , A floor,2018-11-01 14:55:29,5,4
46105, Reception , B floor,2018-11-01 14:55:29,16,15
46112, Ruskin Library , A Floor,2018-11-01 14:55:29,1,1
46090, Ruskin Library , B floor,2018-11-01 14:55:29,0,0
46107, Ruskin Library , LG Floor,2018-11-01 14:55:29,0,0
46148, SW hse 12-16 , A floor,2018-11-01 14:55:29,32,30
46025, SW hse 12-16 , B floor,2018-11-01 14:55:29,63,62
46187, SW hse 12-16 , C floor,2018-11-01 14:55:29,67,66
46153, SW hse 17-19 , A floor,2018-11-01 14:55:29,32,32
46075, SW hse 17-19 , B floor,2018-11-01 14:55:29,59,59
46167, SW hse 17-19 , C floor,2018-11-01 14:55:29,40,38
46269, SW hse 20 , A floor,2018-11-01 14:55:29,8,8
46128, SW hse 20 , B floor,2018-11-01 14:55:29,18,17
46039, SW hse 20 , C floor,2018-11-01 14:55:29,17,17
46055, SW hse 21-23 , A floor,2018-11-01 14:55:29,33,32
46207, SW hse 21-23 , B floor,2018-11-01 14:55:29,20,20
46101, SW hse 21-23 , C,2018-11-01 14:55:29,20,19
46154, SW hse 21-23 , C,2018-11-01 14:55:29,20,19
46100, SW hse 24-26 , A,2018-11-01 14:55:29,23,23
46129, SW hse 24-26 , B floor,2018-11-01 14:55:29,30,30
46261, SW hse 24-26 , C floor,2018-11-01 14:55:29,30,30
46067, SW hse 24-26 , D Floor,2018-11-01 14:55:29,29,29
46228, SW hse 27-28 , A floor,2018-11-01 14:55:29,23,22
46235, SW hse 27-28 , B floor,2018-11-01 14:55:29,38,38
46056, SW hse 27-28 , C floor,2018-11-01 14:55:29,29,28
46186, SW hse 27-28 , D Floor,2018-11-01 14:55:29,31,30
46198, SW hse 29 , A floor,2018-11-01 14:55:29,4,4
46161, SW hse 29 , B floor,2018-11-01 14:55:29,12,12
46285, SW hse 29 , C floor,2018-11-01 14:55:29,13,13
46238, SW hse 29 , D Floor,2018-11-01 14:55:29,17,17
46116, SW hse 30-31 , A floor,2018-11-01 14:55:29,25,25
46283, SW hse 30-31 , B floor,2018-11-01 14:55:29,27,27
46243, SW hse 30-31 , C floor,2018-11-01 14:55:29,40,40
46076, SW hse 30-31 , D floor,2018-11-01 14:55:29,41,40
46124, SW hse 32-33 , A Floor,2018-11-01 14:55:29,9,9
46078, SW hse 32-33 , B Floor,2018-11-01 14:55:29,21,20
46159, SW hse 32-33 , C Floor,2018-11-01 14:55:29,27,27
46140, SW hse 32-33 , D Floor,2018-11-01 14:55:29,9,9
46147, SW hse 34 , A Floor,2018-11-01 14:55:29,9,9
46275, SW hse 34 , B Floor,2018-11-01 14:55:29,13,13
46046, SW hse 35 , A Floor,2018-11-01 14:55:29,17,16
46077, SW hse 35 , B Floor,2018-11-01 14:55:29,18,18
46138, SW hse 35 , C Floor,2018-11-01 14:55:29,28,25
46109, SW hse 36 , A Floor,2018-11-01 14:55:29,9,8
46176, SW hse 36 , B Floor,2018-11-01 14:55:29,17,17
46103, SW hse 36 , C Floor,2018-11-01 14:55:29,22,22
46230, SW hse 36 , D Floor,2018-11-01 14:55:29,15,15
46096, SW hse 37-38 , A Floor,2018-11-01 14:55:29,24,20
46106, SW hse 37-38 , B Floor,2018-11-01 14:55:29,30,30
46260, SW hse 37-38 , C Floor,2018-11-01 14:55:29,29,29
46143, SW hse 37-38 , D Floor,2018-11-01 14:55:29,27,26
46031, SW hse 39 , A Floor,2018-11-01 14:55:29,12,12
46071, SW hse 39 , B Floor,2018-11-01 14:55:29,15,15
46069, SW hse 39 , C Floor,2018-11-01 14:55:29,17,17
46122, SW hse 39 , D Floor,2018-11-01 14:55:29,12,12
46284, SW hse 40-42 , A Floor,2018-11-01 14:55:29,26,26
46184, SW hse 40-42 , B Floor,2018-11-01 14:55:29,43,43
46041, SW hse 40-42 , C Floor,2018-11-01 14:55:29,64,64
46137, SW hse 40-42 , D Floor,2018-11-01 14:55:29,29,27
46115, SW hse 43-45 , A Floor,2018-11-01 14:55:29,22,22
46237, SW hse 43-45 , B Floor,2018-11-01 14:55:29,37,37
46258, SW hse 43-45 , C Floor,2018-11-01 14:55:29,59,58
46217, SW hse 43-45 , D Floor,2018-11-01 14:55:29,26,25
46185, SW hse 46-49 , A floor,2018-11-01 14:55:29,30,27
46170, SW hse 46-49 , B floor,2018-11-01 14:55:29,51,51
46091, SW hse 46-49 , C floor,2018-11-01 14:55:29,61,61
46054, SW hse 46-49 , D floor,2018-11-01 14:55:29,42,42
46165, SW hse 50-52 , A Floor,2018-11-01 14:55:29,28,27
46274, SW hse 50-52 , B Floor,2018-11-01 14:55:29,36,35
46262, SW hse 50-52 , C Floor,2018-11-01 14:55:29,43,42
46088, SW hse 50-52 , D Floor,2018-11-01 14:55:29,28,28
46086, SW hse 53-54 , A Floor,2018-11-01 14:55:29,18,18
